ORTHO,GPMATCH,LESSON,READING,WRITING
dormiu,(d-d.o-o.r-r.m-m.iu-iw),55,1,0
sumiu,(s-s.u-u.m-m.iu-iw),55,1,0
saiu,(s-s.a-a.iu-iw),55,1,0
herói,(h-#.e-e.r-r.ó-O.i-j),57,1,0
humor,(h-#.u-u.m-m.o-o.r-r),57,1,0
horta,(h-#.o-O.r-r.t-t.a-a),57,1,0
hino,(h-#.i-i.n-n.o-u),57,1,0
homem,(h-#.o-o.m-m.em-ē),57,1,0
hiena,(h-#.i-i.e-e.n-n.a-a),57,1,0
hora,(h-#.o-O.r-r.a-a),57,1,0
hoje,(h-#.o-o.j-Z.e-i),57,1,0
harpa,(h-#.a-a.r-r.p-p.a-a),57,1,0
humano,(h-#.u-u.m-m.a-a.n-n.o-u),57,1,0
humana,(h-#.u-u.m-m.a-a.n-n.a-a),57,1,0
higiene,(h-#.i-i.g-Z.i-i.e-e.n-n.e-i),57,1,0
honesto,(h-#.o-o.n-n.e-E.s-s.t-t.o-u),57,1,0
história,(h-#.i-i.s-s.t-t.ó-O.r-r.i-j.a-a),57,1,0
há,(h-#.á-a),57,1,0
heroína,(h-#.e-e.r-r.o-o.í-i.n-n.a-a),57,1,0
havia,(h-#.a-a.v-v.i-i.a-a),57,1,0
helicóptero,(h-#.e-e.l-l.i-i.c-k.ó-O.p-p.t-tC.e-i.r-r.o-u),57,1,0
heitor,(h-#.ei-ej.t-t.o-o.r-r),57,1,0
água,(á-a.gu-gw.a-a),58,1,0
português,(p-p.o-o.r-r.t-t.u-u.gu-g.ê-e.s-s),58,1,0
foguete,(f-f.o-o.gu-g.e-e.t-tC.e-i),58,1,0
guardado,(gu-gw.a-a.r-r.d-d.a-a.d-d.o-u),58,1,0
guepardo,(gu-g.e-e.p-p.a-a.r-r.d-d.o-u),58,1,0
preguiça,(p-p.r-r.e-e.gu-g.i-i.ç-s.a-a),58,1,0
guia,(gu-g.i-i.a-a),58,1,0
égua,(é-E.gu-gw.a-a),58,1,0
pague,(p-p.a-a.gu-g.e-i),58,1,0
pegue,(p-p.e-E.gu-g.e-i),58,1,0
seguir,(s-s.e-e.gu-g.i-i.r-r),58,1,0
apague,(a-a.p-p.a-a.gu-g.e-i),58,1,0
fogueira,(f-f.o-o.gu-g.ei-e.r-r.a-a),58,1,0
figueira,(f-f.i-i.gu-g.ei-e.r-r.a-a),58,1,0
cegueira,(c-s.e-e.gu-g.ei-e.r-r.a-a),58,1,0
guitarra,(gu-g.i-i.t-t.a-a.rr-h.a-a),58,1,0
guache,(gu-gw.a-a.ch-C.e-i),58,1,0
guarda,(gu-gw.a-a.r-r.d-d.a-a),58,1,0
língua,(l-l.ín-ī.gu-gw.a-a),58,1,0
águia,(á-a.gu-g.i-i.a-a),58,1,0
águias,(á-a.gu-g.i-i.a-a.s-s),58,1,0
guardar,(gu-gw.a-a.r-r.d-d.a-a.r-r),58,1,0
foguetes,(f-f.o-o.gu-g.e-e.t-tC.e-i.s-s),58,1,0
conseguia,(c-k.on-õ.s-s.e-e.gu-g.i-i.a-a),58,1,0
perseguiu,(p-p.e-e.r-r.s-s.e-e.gu-g.iu-iw),58,1,0
conseguiu,(c-k.on-õ.s-s.e-e.gu-g.iu-iw),58,1,0
iguais,(i-i.gu-gw.ai-aj.s-s),58,1,0
conseguimos,(c-k.on-õ.s-s.e-e.gu-g.i-i.m-m.o-u.s-s),58,1,0
miguel,(m-m.i-i.gu-g.e-E.l-w),58,1,0
amiguinho,(a-a.m-m.i-i.gu-g.i-i.nh-N.o-u),58,1,0
laguinho,(l-l.a-a.gu-g.i-i.nh-N.o-u),58,1,0
coleguinha,(c-k.o-o.l-l.e-e.gu-g.i-i.nh-N.a-a),58,1,0
alguém,(a-a.l-w.gu-g.ém-ē),58,1,0
irmã,(i-i.r-r.m-m.ã-ã),59,1,0
amanhã,(a-a.m-m.a-a.nh-N.ã-ã),59,1,0
maçãs,(m-m.a-a.ç-s.ã-ã.s-s),59,1,0
ímã,(í-i.m-m.ã-ã),59,1,0
maçã,(m-m.a-a.ç-s.ã-ã),59,1,0
manhã,(m-m.a-a.nh-N.ã-ã),59,1,0
campeã,(c-k.am-ã.p-p.e-e.ã-ã),59,1,0
anexo,(a-a.n-n.e-E.x-ks.o-u),59,1,0
complexo,(c-k.om-õ.p-p.l-l.e-E.x-s.o-u),59,1,0
axila,(a-a.x-ks.i-i.l-l.a-a),59,1,0
oxigênio,(o-o.x-ks.i-i.g-Z.ê-e.n-n.i-j.o-u),59,1,0
saxofone,(s-s.a-a.x-ks.o-o.f-f.o-o.n-n.e-i),59,1,0
tórax,(t-t.ó-O.r-r.a-a.x-ks),59,1,0
fênix,(f-f.ê-e.n-n.i-i.x-ks),59,1,0
ônix,(ô-o.n-n.i-i.x-ks),59,1,0
fixo,(f-f.i-i.x-ks.o-u),59,1,0
boxe,(b-b.o-O.x-ks.e-i),59,1,0
táxi,(t-t.á-a.x-ks.i-i),59,1,0
automóvel,(au-aw.t-t.o-o.m-m.ó-O.v-v.e-i.l-w),46,1,0
avó,(a-a.v-v.ó-O),17,1,0
só,(s-s.ó-O),14,1,0
após,(a-a.p-p.ó-O.s-s),19,1,0
vovó,(v-v.o-o.v-v.ó-O),17,1,0
riacho,(r-h.i-i.a-a.ch-C.o-u),53,1,0
enxada,(en-ē.x-C.a-a.d-d.a-a),51,1,0
enxaguou,(en-ē.x-C.a-a.gu-gw.ou-o),58,1,0
faixa,(f-f.ai-aj.x-C.a-a),49,1,0
enxoval,(en-ē.x-C.o-o.v-v.a-a.l-w),51,1,0
enxurrada,(en-ē.x-C.u-u.rr-h.a-a.d-d.a-a),51,1,0
um,(um-ū),15,1,0
os,(o-O.s-s),14,1,0
as,(a-a.s-s),14,1,0
de,(d-d.e-e),8,1,0
por,(p-p.o-o.r-r),26,1,0
é,(é-E),2,1,0
na,(n-n.a-a),13,1,0
no,(n-n.o-u),13,1,0
joão,(j-Z.o-o.ão-ãw),25,1,0
come,(c-k.o-o.m-m.e-i),12,1,0
mar,(m-m.a-a.r-r),26,1,0
se,(s-s.e-e),14,1,0
à,(à-a),1,1,0
manuela,(m-m.a-a.n-n.u-u.e-E.l-l.a-a),13,1,0
mora,(m-m.o-O.r-r.a-a),26,1,0
brinquedos,(b-b.r-r.in-ī.qu-k.e-e.d-d.o-u.s-s),45,1,0
vamos,(v-v.am-ã.o-u.s-s),35,1,0
fica,(f-f.i-i.c-k.a-a),10,1,0
rio,(r-h.i-i.o-u),16,1,0
maria,(m-m.a-a.r-r.i-i.a-a),26,1,0
amigos,(a-a.m-m.i-i.g-g.o-u.s-s),20,1,0
nós,(n-n.ó-O.s-s),14,1,0
árvore,(á-a.r-r.v-v.o-u.r-r.e-i),26,1,0
pedro,(p-p.e-E.d-d.r-r.o-u),26,1,0
bolo,(b-b.o-o.l-l.o-u),21,1,0
toca,(t-t.o-O.c-k.a-a),18,1,0
ver,(v-v.e-e.r-r),26,1,0
parque,(p-p.a-a.r-r.qu-k.e-i),26,1,0
alto,(a-a.l-w.t-t.o-u),18,1,0
sol,(s-s.o-O.l-w),14,1,0
ser,(s-s.e-e.r-r),26,1,0
perto,(p-p.e-E.r-r.t-t.o-u),26,1,0
carta,(c-k.a-a.r-r.t-t.a-a),26,1,0
pela,(p-p.e-e.l-l.a-a),19,1,0
como,(c-k.o-o.m-m.o-u),11,1,0
comer,(c-k.o-o.m-m.e-e.r-r),26,1,0
barco,(b-b.a-a.r-r.c-k.o-u),26,1,0
fala,(f-f.a-a.l-l.a-a),9,1,0
quero,(qu-k.e-E.r-r.o-u),26,1,0
macarrão,(m-m.a-a.c-k.a-a.rr-h.ão-ãw),22,1,0
ao,(a-a.o-o),5,1,0
mariana,(m-m.a-a.r-r.i-i.an-ã.a-a),42,1,0
sobre,(s-s.o-o.b-b.r-r.e-i),26,1,0
belo,(b-b.e-E.l-l.o-u),21,1,0
sua,(s-s.u-u.a-a),14,1,0
mia,(m-m.i-i.a-a),4,1,0
bi,(b-b.i-i),21,1,0
marina,(m-m.a-a.r-r.i-i.n-n.a-a),26,1,0
beber,(b-b.e-e.b-b.e-e.r-r),26,1,0
fazer,(f-f.a-a.z-z.e-e.r-r),26,1,0
pão,(p-p.ão-ãw),22,1,0
pelo,(p-p.e-E.l-l.o-u),19,1,0
carne,(c-k.a-a.r-r.n-n.e-i),26,1,0
pé,(p-p.é-E),19,1,0
das,(d-d.a-a.s-s),14,1,0
nariz,(n-n.a-a.r-r.i-i.z-s),26,1,0
pegar,(p-p.e-e.g-g.a-a.r-r),26,1,0
nos,(n-n.o-O.s-s),14,1,0
dar,(d-d.a-a.r-r),26,1,0
cama,(c-k.am-ã.a-a),35,1,0
porco,(p-p.o-o.r-r.c-k.o-u),26,1,0
banana,(b-b.a-a.n-n.an-ã.a-a),42,1,0
lobo,(l-l.o-o.b-b.o-u),21,1,0
correr,(c-k.o-o.rr-h.e-e.r-r),26,1,0
abrir,(a-a.b-b.r-r.i-i.r-r),26,1,0
abóbora,(a-a.b-b.ó-O.b-b.o-u.r-r.a-a),26,1,0
agora,(a-a.g-g.o-O.r-r.a-a),26,1,0
ajudar,(a-a.j-Z.u-u.d-d.a-a.r-r),26,1,0
amarela,(a-a.m-m.a-a.r-r.e-E.l-l.a-a),26,1,0
amarelinho,(a-a.m-m.a-a.r-r.e-E.l-l.i-i.nh-N.o-u),32,1,0
amiga,(a-a.m-m.i-i.g-g.a-a),20,1,0
ano,(an-ã.o-u),42,1,0
aquela,(a-a.qu-k.e-E.l-l.a-a),23,1,0
arara,(a-a.r-r.a-a.r-r.a-a),26,1,0
arrumar,(a-a.rr-h.u-u.m-m.a-a.r-r),26,1,0
até,(a-a.t-t.é-E),18,1,0
barata,(b-b.a-a.r-r.a-a.t-t.a-a),26,1,0
bater,(b-b.a-a.t-t.e-e.r-r),26,1,0
binóculos,(b-b.i-i.n-n.ó-O.c-k.u-u.l-l.o-u.s-s),21,1,0
botão,(b-b.o-o.t-t.ão-ãw),22,1,0
brócolis,(b-b.r-r.ó-O.c-k.o-u.l-l.i-i.s-s),26,1,0
busca,(b-b.u-u.s-s.c-k.a-a),21,1,0
buzina,(b-b.u-u.z-z.i-i.n-n.a-a),24,1,0
caderno,(c-k.a-a.d-d.e-E.r-r.n-n.o-u),26,1,0
calmo,(c-k.a-a.l-w.m-m.o-u),11,1,0
camarão,(c-k.a-a.m-m.a-a.r-r.ão-ãw),26,1,0
capa,(c-k.a-a.p-p.a-a),19,1,0
caro,(c-k.a-a.r-r.o-u),26,1,0
chamar,(ch-C.a-a.m-m.a-a.r-r),53,1,0
cheirinho,(ch-C.ei-e.r-r.i-i.nh-N.o-u),53,1,0
cofre,(c-k.o-O.f-f.r-r.e-i),26,1,0
cogumelo,(c-k.o-o.g-g.u-u.m-m.e-E.l-l.o-u),20,1,0
colocar,(c-k.o-o.l-l.o-o.c-k.a-a.r-r),26,1,0
complexa,(c-k.om-õ.p-p.l-l.e-E.x-ks.a-a),59,1,0
computador,(c-k.om-õ.p-p.u-u.t-t.a-a.d-d.o-o.r-r),37,1,0
copo,(c-k.o-O.p-p.o-u),19,1,0
cordão,(c-k.o-o.r-r.d-d.ão-ãw),26,1,0
coruja,(c-k.o-o.r-r.u-u.j-Z.a-a),26,1,0
doce,(d-d.o-o.c-s.e-i),39,1,0
duas,(d-d.u-u.a-a.s-s),14,1,0
dura,(d-d.u-u.r-r.a-a),26,1,0
duro,(d-d.u-u.r-r.o-u),26,1,0
eles,(e-e.l-l.e-i.s-s),14,1,0
era,(e-E.r-r.a-a),26,1,0
escorpião,(e-e.s-s.c-k.o-o.r-r.p-p.i-i.ão-ãw),26,1,0
escrever,(e-e.s-s.c-k.r-r.e-e.v-v.e-e.r-r),26,1,0
espectáculo,(e-e.s-s.p-p.e-e.c-k.t-t.á-a.c-k.u-u.l-l.o-u),19,1,0
esperta,(e-e.s-s.p-p.e-E.r-r.t-t.a-a),26,1,0
essa,(e-E.ss-s.a-a),14,1,0
estava,(e-e.s-s.t-t.a-a.v-v.a-a),18,1,0
favorito,(f-f.a-a.v-v.o-o.r-r.i-i.t-t.o-u),26,1,0
fina,(f-f.i-i.n-n.a-a),13,1,0
final,(f-f.i-i.n-n.a-a.l-w),13,1,0
fofinho,(f-f.o-o.f-f.i-i.nh-N.o-u),32,1,0
fogão,(f-f.o-o.g-g.ão-ãw),22,1,0
formiga,(f-f.o-o.r-r.m-m.i-i.g-g.a-a),26,1,0
foto,(f-f.o-O.t-t.o-u),18,1,0
frita,(f-f.r-r.i-i.t-t.a-a),26,1,0
gorila,(g-g.o-o.r-r.i-i.l-l.a-a),26,1,0
gostoso,(g-g.o-o.s-s.t-t.o-o.s-z.o-u),54,1,0
grama,(g-g.r-r.am-ã.a-a),35,1,0
hipopótamo,(h-#.i-i.p-p.o-o.p-p.ó-O.t-t.a-a.m-m.o-u),57,1,0
ir,(i-i.r-r),26,1,0
irmão,(i-i.r-r.m-m.ão-ãw),26,1,0
jaguatirica,(j-Z.a-a.gu-gw.a-a.t-tC.i-i.r-r.i-i.c-k.a-a),58,1,0
jararaca,(j-Z.a-a.r-r.a-a.r-r.a-a.c-k.a-a),26,1,0
jiló,(j-Z.i-i.l-l.ó-O),25,1,0
lagarta,(l-l.a-a.g-g.a-a.r-r.t-t.a-a),26,1,0
lagosta,(l-l.a-a.g-g.o-o.s-s.t-t.a-a),20,1,0
lama,(l-l.am-ã.a-a),35,1,0
ler,(l-l.e-e.r-r),26,1,0
levar,(l-l.e-e.v-v.a-a.r-r),26,1,0
livre,(l-l.i-i.v-v.r-r.e-i),26,1,0
loja,(l-l.o-O.j-Z.a-a),25,1,0
lugar,(l-l.u-u.g-g.a-a.r-r),26,1,0
maduro,(m-m.a-a.d-d.u-u.r-r.o-u),26,1,0
magos,(m-m.a-a.g-g.o-u.s-s),20,1,0
mangueira,(m-m.an-ã.gu-g.ei-e.r-r.a-a),58,1,0
mapa,(m-m.a-a.p-p.a-a),19,1,0
meio,(m-m.ei-ej.o-u),31,1,0
mercado,(m-m.e-e.r-r.c-k.a-a.d-d.o-u),26,1,0
mico,(m-m.i-i.c-k.o-u),11,1,0
mosca,(m-m.o-o.s-s.c-k.a-a),14,1,0
mosquito,(m-m.o-o.s-s.qu-k.i-i.t-t.o-u),23,1,0
muita,(m-m.u-u.i-j.t-t.a-a),18,1,0
nadar,(n-n.a-a.d-d.a-a.r-r),26,1,0
nova,(n-n.o-O.v-v.a-a),17,1,0
nó,(n-n.ó-O),13,1,0
passear,(p-p.a-a.ss-s.e-e.a-a.r-r),26,1,0
pena,(p-p.e-e.n-n.a-a),19,1,0
pequena,(p-p.e-e.qu-k.e-e.n-n.a-a),23,1,0
perder,(p-p.e-e.r-r.d-d.e-e.r-r),26,1,0
picapau,(p-p.i-i.c-k.a-a.p-p.au-aw),46,1,0
podemos,(p-p.o-o.d-d.e-e.m-m.o-u.s-s),19,1,0
preta,(p-p.r-r.e-e.t-t.a-a),26,1,0
pássaro,(p-p.á-a.ss-s.a-a.r-r.o-u),26,1,0
pó,(p-p.ó-O),19,1,0
quadro,(qu-kw.a-a.d-d.r-r.o-u),26,1,0
quarto,(qu-kw.a-a.r-r.t-t.o-u),26,1,0
quer,(qu-k.e-E.r-r),26,1,0
quiabo,(qu-k.i-i.a-a.b-b.o-u),23,1,0
rir,(r-h.i-i.r-r),26,1,0
sabão,(s-s.a-a.b-b.ão-ãw),22,1,0
salto,(s-s.a-a.l-w.t-t.o-u),18,1,0
secreta,(s-s.e-e.c-k.r-r.e-E.t-t.a-a),26,1,0
secreto,(s-s.e-e.c-k.r-r.e-E.t-t.o-u),26,1,0
significa,(s-s.i-i.g-g.n-n.i-i.f-f.i-i.c-k.a-a),20,1,0
siri,(s-s.i-i.r-r.i-i),26,1,0
somar,(s-s.o-o.m-m.a-a.r-r),26,1,0
somos,(s-s.o-o.m-m.o-u.s-s),14,1,0
sorrir,(s-s.o-o.rr-h.i-i.r-r),26,1,0
super,(s-s.u-u.p-p.e-e.r-r),26,1,0
surfar,(s-s.u-u.r-r.f-f.a-a.r-r),26,1,0
teatro,(t-t.e-e.a-a.t-t.r-r.o-u),26,1,0
telefone,(t-t.e-e.l-l.e-e.f-f.o-o.n-n.e-i),18,1,0
temos,(t-t.e-e.m-m.o-u.s-s),18,1,0
tia,(t-tC.i-i.a-a),34,1,0
toco,(t-t.o-o.c-k.o-u),18,1,0
tomada,(t-t.o-o.m-m.a-a.d-d.a-a),18,1,0
tosse,(t-t.o-O.ss-s.e-i),18,1,0
tudo,(t-t.u-u.d-d.o-u),18,1,0
tumba,(t-t.um-ū.b-b.a-a),21,1,0
verão,(v-v.e-e.r-r.ão-ãw),26,1,0
viajar,(v-v.i-i.a-a.j-Z.a-a.r-r),26,1,0
volta,(v-v.o-O.l-w.t-t.a-a),18,1,0
óculos,(ó-O.c-k.u-u.l-l.o-u.s-s),14,1,0
ô,(ô-o),50,1,0
mimi,(m-m.i-i.m-m.i-i),4,1,0
luca,(l-l.u-u.c-k.a-a),10,1,0
cacos,(c-k.a-a.c-k.o-u.s-s),14,1,0
mano,(m-m.an-ã.o-u),42,1,0
mané,(m-m.a-a.n-n.é-E),13,1,0
semanas,(s-s.e-e.m-m.an-ã.a-a.s-s),42,1,0
rafa,(r-h.a-a.f-f.a-a),16,1,0
levo,(l-l.e-E.v-v.o-u),17,1,0
eva,(e-E.v-v.a-a),17,1,0
leva,(l-l.e-E.v-v.a-a),17,1,0
gatos,(g-g.a-a.t-t.o-u.s-s),20,1,0
joga,(j-Z.o-O.g-g.a-a),25,1,0
joana,(j-Z.o-o.an-ã.a-a),42,1,0
abre,(a-a.b-b.r-r.e-i),26,1,0
joca,(j-Z.o-o.c-k.a-a),25,1,0
corta,(c-k.o-O.r-r.t-t.a-a),26,1,0
verduras,(v-v.e-e.r-r.d-d.u-u.r-r.a-a.s-s),26,1,0
ovos,(o-O.v-v.o-u.s-s),17,1,0
savana,(s-s.a-a.v-v.a-a.n-n.a-a),17,1,0
barba,(b-b.a-a.r-r.b-b.a-a),26,1,0
escreve,(e-e.s-s.c-k.r-r.e-E.v-v.e-i),26,1,0
iremos,(i-i.r-r.e-e.m-m.o-u.s-s),26,1,0
veremos,(v-v.e-e.r-r.e-e.m-m.o-u.s-s),26,1,0
carona,(c-k.a-a.r-r.o-o.n-n.a-a),26,1,0
li,(l-l.i-i),9,1,0
flávia,(f-f.l-l.á-a.v-v.i-j.a-a),17,1,0
abra,(a-a.b-b.r-r.a-a),26,1,0
ana,(an-ã.a-a),42,1,0
zelador,(z-z.e-e.l-l.a-a.d-d.o-o.r-r),26,1,0
lorena,(l-l.o-o.r-r.e-e.n-n.a-a),26,1,0
vejo,(v-v.e-E.j-Z.o-u),25,1,0
amo,(am-ã.o-u),35,1,0
nozes,(n-n.o-O.z-z.e-i.s-s),24,1,0
vez,(v-v.e-e.z-s),24,1,0
eduardo,(e-e.d-d.u-u.a-a.r-r.d-d.o-u),26,1,0
pijama,(p-p.i-i.j-Z.am-ã.a-a),35,1,0
toma,(t-t.o-o.m-m.a-a),18,1,0
felizes,(f-f.e-e.l-l.i-i.z-z.e-i.s-s),24,1,0
amigas,(a-a.m-m.i-i.g-g.a-a.s-s),20,1,0
muitas,(m-m.u-u.i-j.t-t.a-a.s-s),18,1,0
frutas,(f-f.r-r.u-u.t-t.a-a.s-s),26,1,0
odor,(o-o.d-d.o-O.r-r),26,1,0
bica,(b-b.i-i.c-k.a-a),21,1,0
cuidado,(c-k.u-u.i-j.d-d.a-a.d-d.o-u),11,1,0
ricardo,(r-h.i-i.c-k.a-a.r-r.d-d.o-u),26,1,0
prima,(p-p.r-r.i-i.m-m.a-a),26,1,0
arrumo,(a-a.rr-h.u-u.m-m.o-u),16,1,0
comi,(c-k.o-o.m-m.i-i),10,1,0
muitos,(m-m.u-u.i-j.t-t.o-u.s-s),18,1,0
bernardo,(b-b.e-e.r-r.n-n.a-a.r-r.d-d.o-u),26,1,0
algumas,(a-a.l-w.g-g.u-u.m-m.a-a.s-s),20,1,0
cumpridas,(c-k.um-ū.p-p.r-r.i-i.d-d.a-a.s-s),26,1,0
zélia,(z-z.é-E.l-l.i-j.a-a),24,1,0
felipe,(f-f.e-e.l-l.i-i.p-p.e-i),19,1,0
piratas,(p-p.i-i.r-r.a-a.t-t.a-a.s-s),26,1,0
juca,(j-Z.u-u.c-k.a-a),25,1,0
pia,(p-p.i-i.a-a),19,1,0
favoritos,(f-f.a-a.v-v.o-o.r-r.i-i.t-t.o-u.s-s),26,1,0
bonecas,(b-b.o-o.n-n.e-E.c-k.a-a.s-s),21,1,0
murilo,(m-m.u-u.r-r.i-i.l-l.o-u),26,1,0
fabiana,(f-f.a-a.b-b.i-i.an-ã.a-a),42,1,0
adora,(a-a.d-d.o-O.r-r.a-a),26,1,0
saltos,(s-s.a-a.l-w.t-t.o-u.s-s),18,1,0
brincadeiras,(b-b.r-r.in-ī.c-k.a-a.d-d.ei-e.r-r.a-a.s-s),45,1,0
bruno,(b-b.r-r.u-u.n-n.o-u),26,1,0
astronauta,(a-a.s-s.t-t.r-r.o-o.n-n.au-aw.t-t.a-a),46,1,0
coloca,(c-k.o-o.l-l.o-O.c-k.a-a),10,1,0
cuidados,(c-k.u-u.i-j.d-d.a-a.d-d.o-u.s-s),14,1,0
padaria,(p-p.a-a.d-d.a-a.r-r.i-i.a-a),26,1,0
rita,(r-h.i-i.t-t.a-a),18,1,0
restaurante,(r-h.e-e.s-s.t-t.au-aw.r-r.an-ã.t-tC.e-i),46,1,0
lava,(l-l.a-a.v-v.a-a),17,1,0
dorme,(d-d.o-O.r-r.m-m.e-i),26,1,0
calmas,(c-k.a-a.l-w.m-m.a-a.s-s),14,1,0
vitória,(v-v.i-i.t-t.ó-O.r-r.i-j.a-a),26,1,0
dói,(d-d.ó-O.i-j),8,1,0
dançou,(d-d.an-ã.ç-s.ou-o),48,1,0
parou,(p-p.a-a.r-r.ou-o),29,1,0
bosque,(b-b.o-O.s-s.qu-k.e-i),23,1,0
gostaria,(g-g.o-o.s-s.t-t.a-a.r-r.i-i.a-a),26,1,0
pequenos,(p-p.e-e.qu-k.e-e.n-n.o-u.s-s),23,1,0
rui,(r-h.u-u.i-j),16,1,0
fico,(f-f.i-i.c-k.o-u),11,1,0
clara,(c-k.l-l.a-a.r-r.a-a),26,1,0
paulo,(p-p.au-aw.l-l.o-u),46,1,0
professora,(p-p.r-r.o-o.f-f.e-e.ss-s.o-o.r-r.a-a),26,1,0
tarefas,(t-t.a-a.r-r.e-E.f-f.a-a.s-s),26,1,0
sacolas,(s-s.a-a.c-k.o-O.l-l.a-a.s-s),14,1,0
esses,(e-E.ss-s.e-i.s-s),14,1,0
sofia,(s-s.o-o.f-f.i-i.a-a),14,1,0
irmãos,(i-i.r-r.m-m.ão-ãw.s-s),26,1,0
penas,(p-p.e-e.n-n.a-a.s-s),19,1,0
coloridas,(c-k.o-o.l-l.o-o.r-r.i-i.d-d.a-a.s-s),26,1,0
amêndoas,(a-a.m-m.ên-ē.d-d.o-o.a-a.s-s),51,1,0
professor,(p-p.r-r.o-o.f-f.e-e.ss-s.o-o.r-r),26,1,0
zé,(z-z.é-E),24,1,0
programa,(p-p.r-r.o-o.g-g.r-r.am-ã.a-a),35,1,0
davi,(d-d.a-a.v-v.i-i),17,1,0
anos,(an-ã.o-u.s-s),42,1,0
ama,(am-ã.a-a),35,1,0
manuel,(m-m.a-a.n-n.u-u.e-E.l-w),13,1,0
coloridos,(c-k.o-o.l-l.o-o.r-r.i-i.d-d.o-u.s-s),26,1,0
milena,(m-m.i-i.l-l.e-e.n-n.a-a),13,1,0
alegria,(a-a.l-l.e-e.g-g.r-r.i-i.a-a),26,1,0
brincadeira,(b-b.r-r.in-ī.c-k.a-a.d-d.ei-e.r-r.a-a),45,1,0
cadernos,(c-k.a-a.d-d.e-E.r-r.n-n.o-u.s-s),26,1,0
pasto,(p-p.a-a.s-s.t-t.o-u),19,1,0
joia,(j-Z.o-O.i-j.a-a),25,1,0
bumbum,(b-b.um-ū.b-b.um-ū),21,1,0
kalulu,(k-k.a-a.l-l.u-u.l-l.u-u),56,1,0
vivia,(v-v.i-i.v-v.i-i.a-a),17,1,0
áfrica,(á-a.f-f.r-r.i-i.c-k.a-a),26,1,0
ideias,(i-i.d-d.e-E.i-j.a-a.s-s),14,1,0
borboleta,(b-b.o-o.r-r.b-b.o-o.l-l.e-e.t-t.a-a),26,1,0
portas,(p-p.o-O.r-r.t-t.a-a.s-s),26,1,0
luana,(l-l.u-u.an-ã.a-a),42,1,0
animal,(a-a.n-n.i-i.m-m.a-a.l-w),13,1,0
dormia,(d-d.o-o.r-r.m-m.i-i.a-a),26,1,0
heloísa,(h-#.e-e.l-l.o-o.í-i.s-z.a-a),57,1,0
farol,(f-f.a-a.r-r.o-O.l-w),26,1,0
barcos,(b-b.a-a.r-r.c-k.o-u.s-s),26,1,0
sabe,(s-s.a-a.b-b.e-i),21,1,0
rafaela,(r-h.a-a.f-f.a-a.e-E.l-l.a-a),16,1,0
respiramos,(r-h.e-e.s-s.p-p.i-i.r-r.am-ã.o-u.s-s),35,1,0
irmos,(i-i.r-r.m-m.o-u.s-s),26,1,0
mágica,(m-m.á-a.g-Z.i-i.c-k.a-a),40,1,0
