ORTHO,GPMATCH,LESSON,READING,WRITING
noyau,(n-n.oy-waj.au-o),58,1,0
nu,(n-n.u-y),13,1,0
nuage,(n-n.u-8.a-a.g-Z.e-#),44,1,0
nuit,(n-n.u-8.i-i.t-#),13,1,0
numéro,(n-n.u-y.m-m.é-e.r-R.o-o),13,1,0
obéir,(o-O.b-b.é-e.i-i.r-R),24,1,0
objet,(o-O.b-b.j-Z.et-E),48,1,0
obligé,(o-O.b-b.l-l.i-i.g-Z.é-e),44,1,0
occasion,(o-O.cc-k.a-a.s-z.i-j.on-§),45,1,0
occupe,(o-O.cc-k.u-y.p-p.e-#),22,1,0
occuper,(o-O.cc-k.u-y.p-p.er-e),46,1,0
océan,(o-O.c-s.é-e.an-@),38,1,0
octobre,(o-O.c-k.t-t.o-O.b-b.r-R.e-%),24,1,0
odeur,(o-O.d-d.eu-9.r-R),39,1,0
oeuf,(oeu-9.f-f),55,1,0
oeuvre,(oeu-9.v-v.r-R.e-%),55,1,0
offert,(o-O.ff-f.e-E.r-R.t-#),37,1,0
offre,(o-O.ff-f.r-R.e-%),15,1,0
offrir,(o-O.ff-f.r-R.i-i.r-R),15,1,0
ogre,(o-O.g-g.r-R.e-%),25,1,0
oie,(oi-wa.e-#),21,1,0
oiseau,(oi-wa.s-z.eau-o),49,1,0
ombre,(om-§.b-b.r-R.e-%),42,1,0
omelette,(o-O.m-m.e-#.l-l.e-E.tt-t.e-#),37,1,0
on,(on-§),26,1,0
oncle,(on-§.c-k.l-l.e-%),26,1,0
onze,(on-§.z-z.e-#),35,1,0
or,(o-O.r-R),11,1,0
orage,(o-O.r-R.a-a.g-Z.e-#),44,1,0
orale,(o-O.r-R.a-a.l-l.e-#),13,1,0
orange,(o-O.r-R.an-@.g-Z.e-#),44,1,0
ordinateur,(o-O.r-R.d-d.i-i.n-n.a-a.t-t.eu-9.r-R),39,1,0
ordonna,(o-O.r-R.d-d.o-O.nn-n.a-a),18,1,0
ordre,(o-O.r-R.d-d.r-R.e-%),18,1,0
oreille,(o-O.r-R.e-E.e-#),37,1,0
oreiller,(o-O.r-R.e-E.er-e),46,1,0
origine,(o-O.r-R.i-i.g-Z.i-i.n-n.e-#),44,1,0
os,(o-O.s-s),8,1,0
ose,(o-o.s-z.e-#),45,1,0
ou,(ou-u),12,1,0
oublie,(ou-u.b-b.l-l.i-i.e-#),24,1,0
oublié,(ou-u.b-b.l-l.i-ij.é-e),24,1,0
oublier,(ou-u.b-b.l-l.i-ij.er-e),46,1,0
ouest,(ou-w.e-E.s-s.t-t),37,1,0
oui,(ou-w.i-i),12,1,0
ours,(ou-u.r-R.s-s),12,1,0
ourson,(ou-u.r-R.s-s.on-§),26,1,0
outil,(ou-u.t-t.i-i.l-#),54,1,0
ouvert,(ou-u.v-v.e-E.r-R.t-#),37,1,0
ouverte,(ou-u.v-v.e-E.r-R.t-t.e-#),37,1,0
ouvrage,(ou-u.v-v.r-R.a-a.g-Z.e-#),44,1,0
ouvre,(ou-u.v-v.r-R.e-%),12,1,0
ouvrir,(ou-u.v-v.r-R.i-i.r-R),12,1,0
ouvrit,(ou-u.v-v.r-R.i-i.t-#),13,1,0
page,(p-p.a-a.g-Z.e-#),44,1,0
paille,(p-p.a-a.e-#),20,1,0
pain,(p-p.ain-5),34,1,0
paire,(p-p.ai-E.r-R.e-#),33,1,0
paix,(p-p.ai-E.x-#),33,1,0
palais,(p-p.a-a.l-l.ai-E.s-#),33,1,0
pâle,(p-p.â-a.l-l.e-#),20,1,0
panier,(p-p.a-a.n-n.i-j.er-e),46,1,0
panique,(p-p.a-a.n-n.i-i.qu-k.e-#),27,1,0
panne,(p-p.a-a.nn-n.e-#),20,1,0
pantalon,(p-p.an-@.t-t.a-a.l-l.on-§),30,1,0
papa,(p-p.a-a.p-p.a-a),20,1,0
pape,(p-p.a-a.p-p.e-#),20,1,0
papier,(p-p.a-a.p-p.i-j.er-e),46,1,0
papillon,(p-p.a-a.p-p.ill-ij.on-§),54,1,0
paquebot,(p-p.a-a.qu-k.e-#.b-b.o-o.t-#),27,1,0
paquet,(p-p.a-a.qu-k.et-E),48,1,0
par,(p-p.a-a.r-R),20,1,0
parc,(p-p.a-a.r-R.c-k),22,1,0
parcours,(p-p.a-a.r-R.c-k.ou-u.r-R.s-#),22,1,0
pareil,(p-p.a-a.r-R.e-E.il-j),59,1,0
parfait,(p-p.a-a.r-R.f-f.ai-E.t-#),33,1,0
parfois,(p-p.a-a.r-R.f-f.oi-wa.s-#),21,1,0
parlant,(p-p.a-a.r-R.l-l.an-@.t-#),30,1,0
parle,(p-p.a-a.r-R.l-l.e-#),20,1,0
parlé,(p-p.a-a.r-R.l-l.é-e),20,1,0
parler,(p-p.a-a.r-R.l-l.er-e),46,1,0
parlez,(p-p.a-a.r-R.l-l.ez-e),53,1,0
parmi,(p-p.a-a.r-R.m-m.i-i),20,1,0
parole,(p-p.a-a.r-R.o-O.l-l.e-#),20,1,0
partager,(p-p.a-a.r-R.t-t.a-a.g-Z.er-e),46,1,0
partez,(p-p.a-a.r-R.t-t.ez-e),53,1,0
parti,(p-p.a-a.r-R.t-t.i-i),20,1,0
partir,(p-p.a-a.r-R.t-t.i-i.r-R),20,1,0
partout,(p-p.a-a.r-R.t-t.ou-u.t-#),20,1,0
pas,(p-p.a-a.s-#),20,1,0
passa,(p-p.a-a.ss-s.a-a),20,1,0
passage,(p-p.a-a.ss-s.a-a.g-Z.e-#),44,1,0
passant,(p-p.a-a.ss-s.an-@.t-#),30,1,0
passe,(p-p.a-a.ss-s.e-#),20,1,0
passé,(p-p.a-a.ss-s.é-e),20,1,0
passer,(p-p.a-a.ss-s.er-e),46,1,0
passive,(p-p.a-a.ss-s.i-i.v-v.e-#),20,1,0
pâte,(p-p.â-a.t-t.e-#),20,1,0
pâtes,(p-p.â-a.t-t.e-#.s-#),20,1,0
patience,(p-p.a-a.t-s.i-j.en-@.c-s.e-#),56,1,0
patron,(p-p.a-a.t-t.r-R.on-§),26,1,0
patte,(p-p.a-a.tt-t.e-#),20,1,0
pauvre,(p-p.au-o.v-v.r-R.e-%),31,1,0
peau,(p-p.eau-o),49,1,0
pêche,(p-p.ê-E.ch-S.e-#),23,1,0
pêcher,(p-p.ê-E.ch-S.er-e),46,1,0
pêcheur,(p-p.ê-E.ch-S.eu-9.r-R),39,1,0
peindre,(p-p.ein-5.d-d.r-R.e-%),34,1,0
peintre,(p-p.ein-5.t-t.r-R.e-%),34,1,0
peinture,(p-p.ein-5.t-t.u-y.r-R.e-#),34,1,0
pelage,(p-p.e-%.l-l.a-a.g-Z.e-#),44,1,0
pelle,(p-p.e-E.ll-l.e-#),37,1,0
pelouse,(p-p.e-%.l-l.ou-u.s-z.e-#),45,1,0
peluche,(p-p.e-%.l-l.u-y.ch-S.e-#),20,1,0
pencha,(p-p.en-@.ch-S.a-a),29,1,0
pendant,(p-p.en-@.d-d.an-@.t-#),30,1,0
pendule,(p-p.en-@.d-d.u-y.l-l.e-#),29,1,0
pensa,(p-p.en-@.s-s.a-a),29,1,0
pense,(p-p.en-@.s-s.e-#),29,1,0
pensé,(p-p.en-@.s-s.é-e),29,1,0
penser,(p-p.en-@.s-s.er-e),46,1,0
pensez,(p-p.en-@.s-s.ez-e),53,1,0
pente,(p-p.en-@.t-t.e-#),29,1,0
perché,(p-p.e-E.r-R.ch-S.é-e),37,1,0
perdre,(p-p.e-E.r-R.d-d.r-R.e-%),37,1,0
perdrix,(p-p.e-E.r-R.d-d.r-R.i-i.x-#),37,1,0
perdu,(p-p.e-E.r-R.d-d.u-y),37,1,0
père,(p-p.è-E.r-R.e-#),23,1,0
période,(p-p.é-e.r-R.i-j.o-O.d-d.e-#),20,1,0
perle,(p-p.e-E.r-R.l-l.e-#),37,1,0
permet,(p-p.e-E.r-R.m-m.et-E),48,1,0
perroquet,(p-p.e-E.rr-R.o-O.qu-k.et-E),48,1,0
personne,(p-p.e-E.r-R.s-s.o-O.nn-n.e-#),37,1,0
perte,(p-p.e-E.r-R.t-t.e-#),37,1,0
pèse,(p-p.è-E.s-z.e-#),45,1,0
petit,(p-p.e-%.t-t.i-i.t-#),20,1,0
petite,(p-p.e-%.t-t.i-i.t-t.e-#),20,1,0
peu,(p-p.eu-2),39,1,0
peuple,(p-p.eu-9.p-p.l-l.e-%),39,1,0
peur,(p-p.eu-9.r-R),39,1,0
phare,(a-a.r-R.e-#),13,1,0
phoque,(o-O.qu-k.e-#),27,1,0
photo,(o-O.t-t.o-o),19,1,0
phrase,(r-R.a-a.s-z.e-#),45,1,0
piano,(p-p.i-j.a-a.n-n.o-o),20,1,0
pic,(p-p.i-i.c-k),22,1,0
pie,(p-p.i-i.e-#),20,1,0
pièce,(p-p.i-j.è-E.c-s.e-#),38,1,0
pied,(p-p.i-j.e-e.d-#),54,1,0
piège,(p-p.i-j.è-E.g-Z.e-#),44,1,0
pierre,(p-p.i-j.e-E.rr-R.e-#),37,1,0
pile,(p-p.i-i.l-l.e-#),20,1,0
pilote,(p-p.i-i.l-l.o-O.t-t.e-#),20,1,0
pin,(p-p.in-5),34,1,0
pince,(p-p.in-5.c-s.e-#),38,1,0
pinceau,(p-p.in-5.c-s.eau-o),49,1,0
pinson,(p-p.in-5.s-s.on-§),34,1,0
pirate,(p-p.i-i.r-R.a-a.t-t.e-#),20,1,0
piste,(p-p.i-i.s-s.t-t.e-#),20,1,0
pistolet,(p-p.i-i.s-s.t-t.o-O.l-l.et-E),48,1,0
pitié,(p-p.i-i.t-t.i-j.é-e),20,1,0
placard,(p-p.l-l.a-a.c-k.a-a.r-R.d-#),54,1,0
place,(p-p.l-l.a-a.c-s.e-#),38,1,0
placé,(p-p.l-l.a-a.c-s.é-e),38,1,0
placer,(p-p.l-l.a-a.c-s.er-e),46,1,0
plafond,(p-p.l-l.a-a.f-f.on-§.d-#),54,1,0
plage,(p-p.l-l.a-a.g-Z.e-#),44,1,0
plaisir,(p-p.l-l.ai-e.s-z.i-i.r-R),45,1,0
plan,(p-p.l-l.an-@),30,1,0
planche,(p-p.l-l.an-@.ch-S.e-#),30,1,0
plancher,(p-p.l-l.an-@.ch-S.er-e),46,1,0
planète,(p-p.l-l.a-a.n-n.è-E.t-t.e-#),23,1,0
plante,(p-p.l-l.an-@.t-t.e-#),30,1,0
planter,(p-p.l-l.an-@.t-t.er-e),46,1,0
plat,(p-p.l-l.a-a.t-#),20,1,0
plateau,(p-p.l-l.a-a.t-t.eau-o),49,1,0
plein,(p-p.l-l.ein-5),34,1,0
pleine,(p-p.l-l.ei-E.n-n.e-#),33,1,0
pleure,(p-p.l-l.eu-9.r-R.e-#),39,1,0
pleurer,(p-p.l-l.eu-9.r-R.er-e),46,1,0
pleut,(p-p.l-l.eu-2.t-#),39,1,0
plier,(p-p.l-l.i-ij.er-e),46,1,0
plonge,(p-p.l-l.on-§.g-Z.e-#),44,1,0
plonger,(p-p.l-l.on-§.g-Z.er-e),46,1,0
plu,(p-p.l-l.u-y),20,1,0
pluie,(p-p.l-l.u-8.i-i.e-#),20,1,0
plumage,(p-p.l-l.u-y.m-m.a-a.g-Z.e-#),44,1,0
plume,(p-p.l-l.u-y.m-m.e-#),20,1,0
pluriel,(p-p.l-l.u-y.r-R.i-j.e-E.l-l),37,1,0
plus,(p-p.l-l.u-y.s-#),20,1,0
plutôt,(p-p.l-l.u-y.t-t.ô-o.t-#),20,1,0
pneu,(p-p.n-n.eu-2),39,1,0
poche,(p-p.o-O.ch-S.e-#),20,1,0
poème,(p-p.o-O.è-E.m-m.e-#),23,1,0
poésie,(p-p.o-O.é-e.s-z.i-i.e-#),45,1,0
poète,(p-p.o-O.è-E.t-t.e-#),23,1,0
poétique,(p-p.o-O.é-e.t-t.i-i.qu-k.e-#),27,1,0
poignée,(p-p.oi-wa.gn-N.é-e.e-#),52,1,0
poil,(p-p.oi-wa.l-l),21,1,0
point,(p-p.oin-w5.t-#),36,1,0
pointe,(p-p.oin-w5.t-t.e-#),36,1,0
pointu,(p-p.oin-w5.t-t.u-y),36,1,0
poire,(p-p.oi-wa.r-R.e-#),21,1,0
poireau,(p-p.oi-wa.r-R.eau-o),49,1,0
pois,(p-p.oi-wa.s-#),21,1,0
poison,(p-p.oi-wa.s-z.on-§),45,1,0
poisson,(p-p.oi-wa.ss-s.on-§),26,1,0
poitrine,(p-p.oi-wa.t-t.r-R.i-i.n-n.e-#),21,1,0
pôle,(p-p.ô-o.l-l.e-#),20,1,0
poli,(p-p.o-O.l-l.i-i),20,1,0
police,(p-p.o-O.l-l.i-i.c-s.e-#),38,1,0
policier,(p-p.o-O.l-l.i-i.c-s.i-j.er-e),46,1,0
poliment,(p-p.o-O.l-l.i-i.m-m.en-@.t-#),29,1,0
pomme,(p-p.o-O.mm-m.e-#),20,1,0
pommier,(p-p.o-O.mm-m.i-j.er-e),46,1,0
pompe,(p-p.om-§.p-p.e-#),42,1,0
pompier,(p-p.om-§.p-p.i-j.er-e),46,1,0
pont,(p-p.on-§.t-#),26,1,0
port,(p-p.o-O.r-R.t-#),20,1,0
portant,(p-p.o-O.r-R.t-t.an-@.t-#),30,1,0
porte,(p-p.o-O.r-R.t-t.e-#),20,1,0
porter,(p-p.o-O.r-R.t-t.er-e),46,1,0
portrait,(p-p.o-O.r-R.t-t.r-R.ai-E.t-#),33,1,0
posa,(p-p.o-o.s-z.a-a),45,1,0
pose,(p-p.o-o.s-z.e-#),45,1,0
posé,(p-p.o-o.s-z.é-e),45,1,0
poser,(p-p.o-o.s-z.er-e),46,1,0
position,(p-p.o-o.s-z.i-i.t-s.i-j.on-§),56,1,0
possède,(p-p.o-O.ss-s.è-E.d-d.e-#),23,1,0
possible,(p-p.o-O.ss-s.i-i.b-b.l-l.e-%),24,1,0
postale,(p-p.o-O.s-s.t-t.a-a.l-l.e-#),20,1,0
poste,(p-p.o-O.s-s.t-t.e-#),20,1,0
pot,(p-p.o-o.t-#),20,1,0
poubelle,(p-p.ou-u.b-b.e-E.ll-l.e-#),37,1,0
pouce,(p-p.ou-u.c-s.e-#),38,1,0
poudre,(p-p.ou-u.d-d.r-R.e-%),20,1,0
poulain,(p-p.ou-u.l-l.ain-5),34,1,0
poule,(p-p.ou-u.l-l.e-#),20,1,0
poulet,(p-p.ou-u.l-l.et-E),48,1,0
poupée,(p-p.ou-u.p-p.é-e.e-#),20,1,0
pour,(p-p.ou-u.r-R),20,1,0
pourquoi,(p-p.ou-u.r-R.qu-k.oi-wa),27,1,0
pourra,(p-p.ou-u.rr-R.a-a),20,1,0
pourtant,(p-p.ou-u.r-R.t-t.an-@.t-#),30,1,0
pourvu,(p-p.ou-u.r-R.v-v.u-y),20,1,0
poussa,(p-p.ou-u.ss-s.a-a),20,1,0
poussant,(p-p.ou-u.ss-s.an-@.t-#),30,1,0
pousse,(p-p.ou-u.ss-s.e-#),20,1,0
poussé,(p-p.ou-u.ss-s.é-e),20,1,0
pousser,(p-p.ou-u.ss-s.er-e),46,1,0
poussin,(p-p.ou-u.ss-s.in-5),34,1,0
pouvez,(p-p.ou-u.v-v.ez-e),53,1,0
pouvoir,(p-p.ou-u.v-v.oi-wa.r-R),21,1,0
prairie,(p-p.r-R.ai-e.r-R.i-i.e-#),33,1,0
pratique,(p-p.r-R.a-a.t-t.i-i.qu-k.e-#),27,1,0
précieux,(p-p.r-R.é-e.c-s.i-j.eu-2.x-#),39,1,0
précis,(p-p.r-R.é-e.c-s.i-i.s-#),38,1,0
précise,(p-p.r-R.é-e.c-s.i-i.s-z.e-#),45,1,0
préféré,(p-p.r-R.é-e.f-f.é-e.r-R.é-e),20,1,0
préfère,(p-p.r-R.é-e.f-f.è-E.r-R.e-#),23,1,0
préfixe,(p-p.r-R.é-e.f-f.i-i.x-ks.e-#),51,1,0
premier,(p-p.r-R.e-%.m-m.i-j.er-e),46,1,0
première,(p-p.r-R.e-%.m-m.i-j.è-E.r-R.e-#),23,1,0
prenant,(p-p.r-R.e-%.n-n.an-@.t-#),30,1,0
prend,(p-p.r-R.en-@.d-#),54,1,0
prendre,(p-p.r-R.en-@.d-d.r-R.e-%),29,1,0
prenez,(p-p.r-R.e-%.n-n.ez-e),53,1,0
prénom,(p-p.r-R.é-e.n-n.om-§),42,1,0
prépare,(p-p.r-R.é-e.p-p.a-a.r-R.e-#),20,1,0
préparé,(p-p.r-R.é-e.p-p.a-a.r-R.é-e),20,1,0
préparer,(p-p.r-R.é-e.p-p.a-a.r-R.er-e),46,1,0
près,(p-p.r-R.è-E.s-#),23,1,0
présence,(p-p.r-R.é-e.s-z.en-@.c-s.e-#),45,1,0
présent,(p-p.r-R.é-e.s-z.en-@.t-#),45,1,0
présente,(p-p.r-R.é-e.s-z.en-@.t-t.e-#),45,1,0
présenté,(p-p.r-R.é-e.s-z.en-@.t-t.é-e),45,1,0
presque,(p-p.r-R.e-E.s-s.qu-k.e-#),37,1,0
presse,(p-p.r-R.e-E.ss-s.e-#),37,1,0
prête,(p-p.r-R.ê-E.t-t.e-#),23,1,0
prêter,(p-p.r-R.ê-E.t-t.er-e),46,1,0
preuve,(p-p.r-R.eu-9.v-v.e-#),39,1,0
prévenir,(p-p.r-R.é-e.v-v.e-#.n-n.i-i.r-R),20,1,0
prévu,(p-p.r-R.é-e.v-v.u-y),20,1,0
prince,(p-p.r-R.in-5.c-s.e-#),38,1,0
prise,(p-p.r-R.i-i.s-z.e-#),45,1,0
prison,(p-p.r-R.i-i.s-z.on-§),45,1,0
prix,(p-p.r-R.i-i.x-#),20,1,0
problème,(p-p.r-R.o-O.b-b.l-l.è-E.m-m.e-#),24,1,0
prochain,(p-p.r-R.o-O.ch-S.ain-5),34,1,0
proche,(p-p.r-R.o-O.ch-S.e-#),20,1,0
produit,(p-p.r-R.o-O.d-d.u-8.i-i.t-#),20,1,0
profond,(p-p.r-R.o-O.f-f.on-§.d-#),54,1,0
profonde,(p-p.r-R.o-O.f-f.on-§.d-d.e-#),26,1,0
proie,(p-p.r-R.oi-wa.e-#),21,1,0
projet,(p-p.r-R.o-O.j-Z.et-E),48,1,0
promène,(p-p.r-R.o-O.m-m.è-E.n-n.e-#),23,1,0
promener,(p-p.r-R.o-O.m-m.e-#.n-n.er-e),46,1,0
promesse,(p-p.r-R.o-O.m-m.e-E.ss-s.e-#),37,1,0
prononce,(p-p.r-R.o-O.n-n.on-§.c-s.e-#),38,1,0
propose,(p-p.r-R.o-O.p-p.o-o.s-z.e-#),45,1,0
propre,(p-p.r-R.o-O.p-p.r-R.e-%),20,1,0
protège,(p-p.r-R.o-O.t-t.è-E.g-Z.e-#),44,1,0
protéger,(p-p.r-R.o-O.t-t.é-e.g-Z.er-e),46,1,0
prudent,(p-p.r-R.u-y.d-d.en-@.t-#),29,1,0
pu,(p-p.u-y),20,1,0
public,(p-p.u-y.b-b.l-l.i-i.c-k),24,1,0
puce,(p-p.u-y.c-s.e-#),38,1,0
puis,(p-p.u-8.i-i.s-#),20,1,0
puisque,(p-p.u-8.i-i.s-s.qu-k.e-#),27,1,0
puissant,(p-p.u-8.i-i.ss-s.an-@.t-#),30,1,0
pull,(p-p.u-y.ll-l),20,1,0
punition,(p-p.u-y.n-n.i-i.t-s.i-j.on-§),56,1,0
pyjama,(p-p.y-i.j-Z.a-a.m-m.a-a),20,1,0
quai,(qu-k.ai-E),33,1,0
qualifie,(qu-k.a-a.l-l.i-i.f-f.i-i.e-#),27,1,0
qualité,(qu-k.a-a.l-l.i-i.t-t.é-e),27,1,0
quand,(qu-k.an-@.d-#),54,1,0
quantité,(qu-k.an-@.t-t.i-i.t-t.é-e),30,1,0
quarante,(qu-k.a-a.r-R.an-@.t-t.e-#),30,1,0
quart,(qu-k.a-a.r-R.t-#),27,1,0
quartier,(qu-k.a-a.r-R.t-t.i-j.er-e),46,1,0
quatorze,(qu-k.a-a.t-t.o-O.r-R.z-z.e-#),35,1,0
quatre,(qu-k.a-a.t-t.r-R.e-%),27,1,0
que,(qu-k.e-%),27,1,0
quel,(qu-k.e-E.l-l),37,1,0
quelque,(qu-k.e-E.l-l.qu-k.e-#),37,1,0
question,(qu-k.e-E.s-s.t-t.i-j.on-§),37,1,0
queue,(qu-k.eu-2.e-#),39,1,0
qui,(qu-k.i-i),27,1,0
quinze,(qu-k.in-5.z-z.e-#),35,1,0
quitte,(qu-k.i-i.tt-t.e-#),27,1,0
quitté,(qu-k.i-i.tt-t.é-e),27,1,0
quitter,(qu-k.i-i.tt-t.er-e),46,1,0
quoi,(qu-k.oi-wa),27,1,0
race,(r-R.a-a.c-s.e-#),38,1,0
racine,(r-R.a-a.c-s.i-i.n-n.e-#),38,1,0
raconte,(r-R.a-a.c-k.on-§.t-t.e-#),26,1,0
raconté,(r-R.a-a.c-k.on-§.t-t.é-e),26,1,0
raconter,(r-R.a-a.c-k.on-§.t-t.er-e),46,1,0
radeau,(r-R.a-a.d-d.eau-o),49,1,0
radical,(r-R.a-a.d-d.i-i.c-k.a-a.l-l),22,1,0
radio,(r-R.a-a.d-d.i-j.o-o),18,1,0
radis,(r-R.a-a.d-d.i-i.s-#),18,1,0
rage,(r-R.a-a.g-Z.e-#),44,1,0
raisin,(r-R.ai-E.s-z.in-5),45,1,0
raison,(r-R.ai-E.s-z.on-§),45,1,0
ramasse,(r-R.a-a.m-m.a-a.ss-s.e-#),13,1,0
ramasser,(r-R.a-a.m-m.a-a.ss-s.er-e),46,1,0
ramène,(r-R.a-a.m-m.è-E.n-n.e-#),23,1,0
ramener,(r-R.a-a.m-m.e-#.n-n.er-e),46,1,0
rampe,(r-R.am-@.p-p.e-#),41,1,0
rapide,(r-R.a-a.p-p.i-i.d-d.e-#),20,1,0
rappelle,(r-R.a-a.pp-p.e-E.ll-l.e-#),37,1,0
rapport,(r-R.a-a.pp-p.o-O.r-R.t-#),20,1,0
rapporte,(r-R.a-a.pp-p.o-O.r-R.t-t.e-#),20,1,0
rare,(r-R.a-a.r-R.e-#),13,1,0
rarement,(r-R.a-a.r-R.e-#.m-m.en-@.t-#),29,1,0
rassuré,(r-R.a-a.ss-s.u-y.r-R.é-e),11,1,0
rat,(r-R.a-a.t-#),13,1,0
râteau,(r-R.â-a.t-t.eau-o),49,1,0
rayon,(r-R.ay-Ej.on-§),58,1,0
réaction,(r-R.é-e.a-a.c-k.t-s.i-j.on-§),56,1,0
réaliser,(r-R.é-e.a-a.l-l.i-i.s-z.er-e),46,1,0
réalité,(r-R.é-e.a-a.l-l.i-i.t-t.é-e),19,1,0
recette,(r-R.e-%.c-s.e-E.tt-t.e-#),38,1,0
recevoir,(r-R.e-%.c-s.e-%.v-v.oi-wa.r-R),38,1,0
récit,(r-R.é-e.c-s.i-i.t-#),38,1,0
reçoit,(r-R.e-%.ç-s.oi-wa.t-#),38,1,0
récolte,(r-R.é-e.c-k.o-O.l-l.t-t.e-#),22,1,0
recopie,(r-R.e-%.c-k.o-O.p-p.i-i.e-#),22,1,0
récré,(r-R.é-e.c-k.r-R.é-e),22,1,0
reçu,(r-R.e-%.ç-s.u-y),38,1,0
rédige,(r-R.é-e.d-d.i-i.g-Z.e-#),44,1,0
refuse,(r-R.e-%.f-f.u-y.s-z.e-#),45,1,0
regard,(r-R.e-%.g-g.a-a.r-R.d-#),54,1,0
regarda,(r-R.e-%.g-g.a-a.r-R.d-d.a-a),25,1,0
regarde,(r-R.e-%.g-g.a-a.r-R.d-d.e-#),25,1,0
regardé,(r-R.e-%.g-g.a-a.r-R.d-d.é-e),25,1,0
regarder,(r-R.e-%.g-g.a-a.r-R.d-d.er-e),46,1,0
regardez,(r-R.e-%.g-g.a-a.r-R.d-d.ez-e),53,1,0
région,(r-R.é-e.g-Z.i-j.on-§),44,1,0
règle,(r-R.è-E.g-g.l-l.e-%),25,1,0
reine,(r-R.ei-E.n-n.e-#),33,1,0
relatif,(r-R.e-%.l-l.a-a.t-t.i-i.f-f),19,1,0
relative,(r-R.e-%.l-l.a-a.t-t.i-i.v-v.e-#),19,1,0
releva,(r-R.e-%.l-l.e-#.v-v.a-a),13,1,0
relève,(r-R.e-%.l-l.è-E.v-v.e-#),23,1,0
relever,(r-R.e-%.l-l.e-#.v-v.er-e),46,1,0
relie,(r-R.e-%.l-l.i-i.e-#),13,1,0
remarque,(r-R.e-%.m-m.a-a.r-R.qu-k.e-#),27,1,0
remarqué,(r-R.e-%.m-m.a-a.r-R.qu-k.é-e),27,1,0
remercie,(r-R.e-%.m-m.e-E.r-R.c-s.i-i.e-#),38,1,0
remet,(r-R.e-%.m-m.et-E),48,1,0
remettre,(r-R.e-%.m-m.e-E.tt-t.r-R.e-%),37,1,0
remit,(r-R.e-%.m-m.i-i.t-#),13,1,0
remonte,(r-R.e-%.m-m.on-§.t-t.e-#),26,1,0
remonter,(r-R.e-%.m-m.on-§.t-t.er-e),46,1,0
remplace,(r-R.em-@.p-p.l-l.a-a.c-s.e-#),40,1,0
remplacé,(r-R.em-@.p-p.l-l.a-a.c-s.é-e),40,1,0
rempli,(r-R.em-@.p-p.l-l.i-i),40,1,0
remplir,(r-R.em-@.p-p.l-l.i-i.r-R),40,1,0
remuer,(r-R.e-%.m-m.u-8.er-e),46,1,0
renard,(r-R.e-%.n-n.a-a.r-R.d-#),54,1,0
rendez,(r-R.en-@.d-d.ez-e),53,1,0
rendre,(r-R.en-@.d-d.r-R.e-%),29,1,0
rendu,(r-R.en-@.d-d.u-y),29,1,0
rentra,(r-R.en-@.t-t.r-R.a-a),29,1,0
rentrant,(r-R.en-@.t-t.r-R.an-@.t-#),30,1,0
rentre,(r-R.en-@.t-t.r-R.e-%),29,1,0
rentré,(r-R.en-@.t-t.r-R.é-e),29,1,0
rentrer,(r-R.en-@.t-t.r-R.er-e),46,1,0
répare,(r-R.é-e.p-p.a-a.r-R.e-#),20,1,0
réparer,(r-R.é-e.p-p.a-a.r-R.er-e),46,1,0
repartir,(r-R.e-%.p-p.a-a.r-R.t-t.i-i.r-R),20,1,0
repas,(r-R.e-%.p-p.a-a.s-#),20,1,0
repère,(r-R.e-%.p-p.è-E.r-R.e-#),23,1,0
repérer,(r-R.e-%.p-p.é-e.r-R.er-e),46,1,0
répéta,(r-R.é-e.p-p.é-e.t-t.a-a),20,1,0
répète,(r-R.é-e.p-p.è-E.t-t.e-#),23,1,0
répéter,(r-R.é-e.p-p.é-e.t-t.er-e),46,1,0
répliqua,(r-R.é-e.p-p.l-l.i-i.qu-k.a-a),27,1,0
répond,(r-R.é-e.p-p.on-§.d-#),54,1,0
répondre,(r-R.é-e.p-p.on-§.d-d.r-R.e-%),26,1,0
répondu,(r-R.é-e.p-p.on-§.d-d.u-y),26,1,0
réponse,(r-R.é-e.p-p.on-§.s-s.e-#),26,1,0
repos,(r-R.e-%.p-p.o-o.s-#),20,1,0
repose,(r-R.e-%.p-p.o-o.s-z.e-#),45,1,0
reposer,(r-R.e-%.p-p.o-o.s-z.er-e),46,1,0
reprend,(r-R.e-%.p-p.r-R.en-@.d-#),54,1,0
reprit,(r-R.e-%.p-p.r-R.i-i.t-#),20,1,0
requin,(r-R.e-%.qu-k.in-5),34,1,0
réserve,(r-R.é-e.s-z.e-E.r-R.v-v.e-#),45,1,0
respect,(r-R.e-E.s-s.p-p.e-E.c-#.t-#),54,1,0
respirer,(r-R.e-E.s-s.p-p.i-i.r-R.er-e),46,1,0
resta,(r-R.e-E.s-s.t-t.a-a),37,1,0
reste,(r-R.e-E.s-s.t-t.e-#),37,1,0
resté,(r-R.e-E.s-s.t-t.é-e),37,1,0
rester,(r-R.e-E.s-s.t-t.er-e),46,1,0
résultat,(r-R.é-e.s-z.u-y.l-l.t-t.a-a.t-#),45,1,0
résumé,(r-R.é-e.s-z.u-y.m-m.é-e),45,1,0
retard,(r-R.e-%.t-t.a-a.r-R.d-#),54,1,0
